CP015498.1	k119_269	95.763	118	4	1	371131	371247	118	1	4.10e-45	189
CP015498.1	k119_269	95.763	118	4	1	1850863	1850979	1	118	4.10e-45	189
CP015498.1	k119_269	95.763	118	4	1	293837	293953	118	1	4.10e-45	189
CP015498.1	k119_269	95.763	118	4	1	278279	278395	118	1	4.10e-45	189
CP015498.1	k119_269	95.763	118	4	1	1988950	1989066	1	118	4.10e-45	189
CP015498.1	k119_269	95.763	118	4	1	2010224	2010340	1	118	4.10e-45	189
CP015498.1	k119_269	95.763	118	4	1	2020204	2020320	1	118	4.10e-45	189
CP015498.1	k119_269	95.763	118	4	1	2104559	2104675	1	118	4.10e-45	189
CP015498.1	k119_269	95.763	118	3	2	2106694	2106809	1	118	4.10e-45	189
CP015498.1	k119_269	95.000	120	6	0	1635621	1635740	59726	59607	4.10e-45	189
CP015498.1	k119_269	95.000	120	5	1	1994377	1994495	120	1	1.48e-44	187
CP015498.1	k119_269	95.000	120	4	2	778483	778600	1	120	1.48e-44	187
CP015498.1	k119_269	94.958	119	4	2	118844	118960	1	119	5.31e-44	185
CP015498.1	k119_269	94.915	118	4	2	588847	588962	1	118	1.91e-43	183
CP015498.1	k119_269	94.915	118	4	2	1074057	1074172	1	118	1.91e-43	183
CP015498.1	k119_269	94.068	118	6	1	1258747	1258863	118	1	8.88e-42	178
CP015498.1	k119_269	93.333	120	7	1	1411509	1411627	1	120	3.19e-41	176
CP015498.1	k119_269	92.623	122	6	3	528954	529073	1	121	4.13e-40	172
CP015498.1	k119_269	93.220	118	6	2	1109265	1109380	1	118	4.13e-40	172
CP015498.1	k119_269	93.220	118	7	1	1865314	1865430	1	118	4.13e-40	172
CP015498.1	k119_269	92.437	119	7	2	115570	115686	119	1	5.35e-39	169
CP015498.1	k119_269	89.344	122	10	3	272920	273041	59725	59607	1.94e-33	150
CP015498.1	k119_269	85.714	133	12	7	1231160	1231289	59726	59598	1.95e-28	134
CP015498.1	k119_269	85.950	121	12	5	1567252	1567371	59610	59726	1.17e-25	124
CP015498.1	k119_269	85.950	121	12	5	2141087	2141206	59610	59726	1.17e-25	124
CP015498.1	k119_269	84.091	132	14	7	1742002	1742130	59599	59726	1.52e-24	121
CP015498.1	k119_269	85.246	122	13	5	1166013	1166133	59726	59609	1.52e-24	121
CP015498.1	k119_269	85.246	122	12	6	671566	671686	59609	59725	1.52e-24	121
CP015498.1	k119_269	95.833	72	3	0	575281	575352	47	118	1.96e-23	117
CP015498.1	k119_269	98.462	65	1	0	454870	454934	59726	59662	7.06e-23	115
CP015498.1	k119_269	75.983	229	49	6	242117	242342	48911	49136	2.54e-22	113
CP015498.1	k119_269	75.983	229	49	6	1173510	1173735	48911	49136	2.54e-22	113
CP015498.1	k119_269	75.983	229	49	6	1582867	1583092	48911	49136	2.54e-22	113
CP015498.1	k119_269	75.983	229	49	6	2131199	2131424	48911	49136	2.54e-22	113
CP015498.1	k119_269	95.652	69	3	0	456400	456468	59666	59598	9.14e-22	111
CP015498.1	k119_269	98.333	60	1	0	1161340	1161399	59610	59551	4.25e-20	106
CP015498.1	k119_461	99.079	28338	228	14	1538923	1567241	101	28424	0.0	50854
CP015498.1	k119_461	99.003	2809	26	2	1569688	1572496	28441	31247	0.0	5031
CP015498.1	k119_461	100.000	121	0	0	1161438	1161558	1	121	1.12e-55	224
CP015498.1	k119_461	99.174	121	1	0	732903	733023	1	121	5.23e-54	219
CP015498.1	k119_461	100.000	115	0	0	2030333	2030447	1	115	2.43e-52	213
CP015498.1	k119_461	100.000	114	0	0	2049942	2050055	114	1	8.76e-52	211
CP015498.1	k119_461	100.000	114	0	0	637106	637219	114	1	8.76e-52	211
CP015498.1	k119_461	99.130	115	1	0	28209	28323	115	1	1.13e-50	207
CP015498.1	k119_461	96.748	123	2	2	289769	289889	31360	31238	1.47e-49	204
CP015498.1	k119_461	99.107	112	1	0	288422	288533	112	1	5.27e-49	202
CP015498.1	k119_461	100.000	105	0	0	737699	737803	31360	31256	8.82e-47	195
CP015498.1	k119_461	97.368	114	1	2	1169607	1169719	31360	31248	3.17e-46	193
CP015498.1	k119_461	95.726	117	3	2	1322557	1322671	31358	31242	1.48e-44	187
CP015498.1	k119_461	96.460	113	3	1	1322400	1322511	31358	31246	5.31e-44	185
CP015498.1	k119_461	94.167	120	7	0	12952	13071	1	120	1.91e-43	183
CP015498.1	k119_461	94.215	121	5	2	639836	639955	31358	31239	1.91e-43	183
CP015498.1	k119_461	94.915	118	5	1	1859943	1860059	31243	31360	1.91e-43	183
CP015498.1	k119_461	94.828	116	6	0	396213	396328	116	1	6.87e-43	182
CP015498.1	k119_461	93.443	122	7	1	866060	866181	121	1	2.47e-42	180
CP015498.1	k119_461	93.443	122	7	1	1942126	1942247	1	121	2.47e-42	180
CP015498.1	k119_461	95.575	113	3	2	169982	170092	31354	31242	2.47e-42	180
CP015498.1	k119_461	93.388	121	7	1	698962	699082	120	1	8.88e-42	178
CP015498.1	k119_461	93.333	120	8	0	140194	140313	120	1	8.88e-42	178
CP015498.1	k119_461	94.737	114	4	2	1651328	1651439	31241	31354	3.19e-41	176
CP015498.1	k119_461	95.495	111	3	2	1833179	1833287	31244	31354	3.19e-41	176
CP015498.1	k119_461	93.220	118	8	0	765844	765961	118	1	1.15e-40	174
CP015498.1	k119_461	93.220	118	8	0	2071528	2071645	1	118	1.15e-40	174
CP015498.1	k119_461	93.913	115	7	0	573896	574010	115	1	1.15e-40	174
CP015498.1	k119_461	93.913	115	7	0	419622	419736	115	1	1.15e-40	174
CP015498.1	k119_461	96.262	107	3	1	731555	731660	31248	31354	1.15e-40	174
CP015498.1	k119_461	96.262	107	3	1	461462	461567	31354	31248	1.15e-40	174
CP015498.1	k119_461	96.262	107	3	1	2028986	2029091	31248	31354	1.15e-40	174
CP015498.1	k119_461	93.860	114	7	0	1320893	1321006	114	1	4.13e-40	172
CP015498.1	k119_461	93.860	114	7	0	1249192	1249305	114	1	4.13e-40	172
CP015498.1	k119_461	94.545	110	4	2	10317	10424	31241	31350	5.35e-39	169
CP015498.1	k119_461	92.982	114	8	0	1652682	1652795	1	114	1.92e-38	167
CP015498.1	k119_461	93.750	112	6	1	141550	141660	31359	31248	1.92e-38	167
CP015498.1	k119_461	94.393	107	5	1	767139	767244	31354	31248	2.49e-37	163
CP015498.1	k119_461	91.453	117	8	2	420973	421087	31359	31243	3.22e-36	159
CP015498.1	k119_461	93.519	108	6	1	2051239	2051346	31354	31248	3.22e-36	159
CP015498.1	k119_461	94.231	104	6	0	1612018	1612121	31257	31360	3.22e-36	159
CP015498.1	k119_461	91.379	116	8	2	1269151	1269264	31244	31359	1.16e-35	158
CP015498.1	k119_461	98.851	87	0	1	1166584	1166670	120	35	1.50e-34	154
CP015498.1	k119_461	92.593	108	6	2	397550	397655	31359	31252	1.50e-34	154
CP015498.1	k119_461	98.810	84	1	0	458436	458519	118	35	1.94e-33	150
CP015498.1	k119_461	100.000	81	0	0	1272222	1272302	35	115	1.94e-33	150
CP015498.1	k119_461	97.701	87	1	1	1527355	1527441	35	120	6.96e-33	148
CP015498.1	k119_461	100.000	80	0	0	770931	771010	114	35	6.96e-33	148
CP015498.1	k119_461	93.000	100	6	1	1941645	1941744	31247	31345	9.01e-32	145
CP015498.1	k119_461	93.023	86	6	0	865982	866067	120	35	3.26e-26	126
CP015498.1	k119_461	97.260	73	2	0	1086979	1087051	31308	31236	1.17e-25	124
CP015498.1	k119_461	94.595	74	3	1	736425	736498	120	48	2.54e-22	113
CP015498.1	k119_461	100.000	44	0	0	635071	635114	114	71	7.16e-13	82.4
CP015498.1	k119_461	100.000	40	0	0	772671	772710	40	1	1.20e-10	75.0
CP015498.1	k119_503	99.331	26606	157	8	304264	330861	7919	34511	0.0	48126
CP015498.1	k119_503	98.291	6028	76	4	298031	304057	1735	7736	0.0	10536
CP015498.1	k119_503	97.872	141	1	1	304145	304283	7714	7854	3.11e-61	243
CP015498.1	k119_503	98.361	122	2	0	111809	111930	122	1	6.77e-53	215
CP015498.1	k119_503	99.153	118	1	0	1884378	1884495	118	1	2.43e-52	213
CP015498.1	k119_503	99.153	118	1	0	428716	428833	1	118	2.43e-52	213
CP015498.1	k119_503	99.145	117	1	0	1915218	1915334	117	1	8.76e-52	211
CP015498.1	k119_503	99.145	117	1	0	1911350	1911466	117	1	8.76e-52	211
CP015498.1	k119_503	99.145	117	1	0	983791	983907	1	117	8.76e-52	211
CP015498.1	k119_503	99.145	117	1	0	1422675	1422791	1	117	8.76e-52	211
CP015498.1	k119_503	99.145	117	1	0	1805305	1805421	1	117	8.76e-52	211
CP015498.1	k119_503	88.623	167	13	6	319113	319274	23548	23713	6.82e-48	198
CP015498.1	k119_503	90.541	148	10	4	319899	320045	22763	22907	3.17e-46	193
CP015498.1	k119_503	95.726	117	5	0	246482	246598	1	117	4.10e-45	189
CP015498.1	k119_503	95.726	117	5	0	1685538	1685654	1	117	4.10e-45	189
CP015498.1	k119_503	93.220	118	8	0	1614334	1614451	118	1	1.15e-40	174
CP015498.1	k119_503	93.162	117	8	0	2062869	2062985	117	1	4.13e-40	172
CP015498.1	k119_503	92.373	118	9	0	1836294	1836411	118	1	5.35e-39	169
CP015498.1	k119_503	92.308	117	9	0	1647979	1648095	1	117	1.92e-38	167
CP015498.1	k119_503	90.598	117	1	1	1834514	1834620	117	1	2.50e-32	147
CP015498.1	k119_503	98.649	74	1	0	479981	480054	23604	23677	7.01e-28	132
CP015498.1	k119_503	97.368	76	2	0	479979	480054	22816	22891	2.52e-27	130
CP015498.1	k119_503	98.630	73	0	1	288347	288419	118	189	9.07e-27	128
CP015498.1	k119_503	87.179	117	6	1	712013	712120	1	117	1.17e-25	124
CP015498.1	k119_503	97.059	68	2	0	1829079	1829146	117	50	7.06e-23	115
CP015498.1	k119_503	100.000	43	0	0	667489	667531	34511	34469	2.58e-12	80.5
CP015498.1	k119_503	100.000	37	0	0	298092	298128	1832	1796	5.58e-09	69.4
CP015498.1	k119_287	99.390	22459	133	3	332059	354515	1	22457	0.0	40712
CP015498.1	k119_287	98.762	6381	75	4	364751	371130	22440	28817	0.0	11343
CP015498.1	k119_287	98.780	246	1	1	666050	666295	244	1	1.33e-119	436
CP015498.1	k119_287	100.000	121	0	0	280603	280723	28779	28899	1.12e-55	224
CP015498.1	k119_287	100.000	119	0	0	1654654	1654772	28899	28781	1.46e-54	220
CP015498.1	k119_287	99.174	121	0	1	1993257	1993376	28899	28779	1.88e-53	217
CP015498.1	k119_287	99.167	120	1	0	51317	51436	28780	28899	1.88e-53	217
CP015498.1	k119_287	99.167	120	1	0	1471049	1471168	28899	28780	1.88e-53	217
CP015498.1	k119_287	99.167	120	1	0	286299	286418	28899	28780	1.88e-53	217
CP015498.1	k119_287	98.333	120	2	0	912545	912664	28780	28899	8.76e-52	211
CP015498.1	k119_287	98.347	121	1	1	1130510	1130630	28780	28899	8.76e-52	211
CP015498.1	k119_287	98.333	120	2	0	382455	382574	28899	28780	8.76e-52	211
CP015498.1	k119_287	98.319	119	2	0	2121569	2121687	28781	28899	3.15e-51	209
CP015498.1	k119_287	97.500	120	1	1	2168196	2168313	28899	28780	1.47e-49	204
CP015498.1	k119_287	97.479	119	3	0	167878	167996	28781	28899	1.47e-49	204
CP015498.1	k119_287	97.479	119	3	0	1405275	1405393	28899	28781	1.47e-49	204
CP015498.1	k119_287	96.721	122	3	1	1454460	1454581	28779	28899	5.27e-49	202
CP015498.1	k119_287	97.479	119	2	1	1045463	1045580	28899	28781	5.27e-49	202
CP015498.1	k119_287	96.667	120	2	2	540655	540773	28781	28899	6.82e-48	198
CP015498.1	k119_287	96.667	120	2	2	196152	196270	28899	28781	6.82e-48	198
CP015498.1	k119_287	97.414	116	3	0	296616	296731	28781	28896	6.82e-48	198
CP015498.1	k119_287	96.639	119	2	1	1927818	1927934	28899	28781	2.45e-47	196
CP015498.1	k119_287	95.798	119	5	0	1921958	1922076	28899	28781	3.17e-46	193
CP015498.1	k119_287	95.122	123	2	3	1638359	1638481	28899	28781	1.14e-45	191
CP015498.1	k119_287	95.082	122	3	2	1746621	1746742	28899	28781	4.10e-45	189
CP015498.1	k119_287	94.355	124	3	3	2144016	2144139	28899	28780	1.48e-44	187
CP015498.1	k119_287	94.118	119	7	0	1618688	1618806	28899	28781	6.87e-43	182
CP015498.1	k119_287	93.496	123	3	3	259928	260048	28780	28899	8.88e-42	178
CP015498.1	k119_287	93.443	122	3	3	1521284	1521403	28899	28781	3.19e-41	176
CP015498.1	k119_287	93.388	121	2	3	1813958	1814075	28899	28782	1.15e-40	174
CP015498.1	k119_287	92.063	126	3	3	77518	77642	28780	28899	1.49e-39	171
CP015498.1	k119_287	94.286	70	3	1	1718728	1718797	28777	28845	4.25e-20	106
CP015498.1	k119_287	100.000	31	0	0	1618751	1618781	28795	28825	1.21e-05	58.4
CP015498.1	k119_287	100.000	28	0	0	1351225	1351252	2262	2235	5.62e-04	52.8
CP015498.1	k119_486	97.982	23142	424	14	217943	241070	34348	11236	0.0	40108
CP015498.1	k119_486	99.270	9454	67	2	246598	256050	9585	133	0.0	17075
CP015498.1	k119_486	98.988	1680	16	1	243323	245002	11252	9574	0.0	3007
CP015498.1	k119_486	78.505	535	104	8	231690	232220	22299	21772	1.07e-90	340
CP015498.1	k119_486	99.187	123	1	0	1421189	1421311	123	1	4.05e-55	222
CP015498.1	k119_486	100.000	119	0	0	427234	427352	119	1	1.46e-54	220
CP015498.1	k119_486	100.000	118	0	0	113294	113411	1	118	5.23e-54	219
CP015498.1	k119_486	100.000	118	0	0	1803824	1803941	118	1	5.23e-54	219
CP015498.1	k119_486	100.000	118	0	0	982310	982427	118	1	5.23e-54	219
CP015498.1	k119_486	99.167	120	1	0	244999	245118	120	1	1.88e-53	217
CP015498.1	k119_486	99.160	119	1	0	111813	111931	34273	34391	6.77e-53	215
CP015498.1	k119_486	99.160	119	1	0	983790	983908	34391	34273	6.77e-53	215
CP015498.1	k119_486	99.153	118	1	0	1684057	1684174	118	1	2.43e-52	213
CP015498.1	k119_486	94.891	137	6	1	1915199	1915335	34256	34391	2.43e-52	213
CP015498.1	k119_486	99.153	118	1	0	1805304	1805421	34391	34274	2.43e-52	213
CP015498.1	k119_486	99.153	118	1	0	1422674	1422791	34391	34274	2.43e-52	213
CP015498.1	k119_486	99.153	118	1	0	428715	428832	34391	34274	2.43e-52	213
CP015498.1	k119_486	99.153	118	1	0	1884379	1884496	34274	34391	2.43e-52	213
CP015498.1	k119_486	99.153	118	1	0	1911350	1911467	34274	34391	2.43e-52	213
CP015498.1	k119_486	97.541	122	3	0	2064337	2064458	1	122	3.15e-51	209
CP015498.1	k119_486	97.458	118	2	1	1912102	1912218	1	118	1.90e-48	200
CP015498.1	k119_486	95.902	122	2	3	1915970	1916090	1	120	8.82e-47	195
CP015498.1	k119_486	96.610	118	3	1	1054306	1054423	117	1	8.82e-47	195
CP015498.1	k119_486	95.833	120	2	3	1885131	1885249	1	118	1.14e-45	191
CP015498.1	k119_486	95.763	118	5	0	1685537	1685654	34391	34274	1.14e-45	191
CP015498.1	k119_486	95.763	118	5	0	246481	246598	34391	34274	1.14e-45	191
CP015498.1	k119_486	91.367	139	8	4	2017345	2017482	136	1	1.48e-44	187
CP015498.1	k119_486	94.167	120	4	3	1646516	1646634	118	1	2.47e-42	180
CP015498.1	k119_486	94.167	120	4	3	1081861	1081979	1	118	2.47e-42	180
CP015498.1	k119_486	94.167	120	4	3	710532	710650	118	1	2.47e-42	180
CP015498.1	k119_486	94.167	120	3	4	1615707	1615824	1	118	2.47e-42	180
CP015498.1	k119_486	93.277	119	8	0	2062868	2062986	34273	34391	3.19e-41	176
CP015498.1	k119_486	93.220	118	8	0	1614335	1614452	34274	34391	1.15e-40	174
CP015498.1	k119_486	89.051	137	14	1	1647978	1648114	34391	34256	5.35e-39	169
CP015498.1	k119_486	92.373	118	9	0	1836295	1836412	34274	34391	5.35e-39	169
CP015498.1	k119_486	91.057	123	9	2	216415	216537	121	1	6.91e-38	165
CP015498.1	k119_486	91.667	120	9	1	1687055	1687174	119	1	6.91e-38	165
CP015498.1	k119_486	91.667	120	9	1	822168	822287	119	1	6.91e-38	165
CP015498.1	k119_486	91.597	119	9	1	2021081	2021199	118	1	2.49e-37	163
CP015498.1	k119_486	91.597	119	9	1	1740383	1740501	118	1	2.49e-37	163
CP015498.1	k119_486	91.597	119	9	1	1237946	1238064	118	1	2.49e-37	163
CP015498.1	k119_486	91.597	119	9	1	1568887	1569005	1	118	2.49e-37	163
CP015498.1	k119_486	90.756	119	1	1	1834513	1834621	34273	34391	1.94e-33	150
CP015498.1	k119_486	87.288	118	6	1	712012	712120	34391	34274	3.26e-26	126
CP015498.1	k119_486	97.059	68	2	0	1829079	1829146	34274	34341	7.06e-23	115
CP015498.1	k119_486	80.128	156	27	3	374037	374192	7291	7140	2.54e-22	113
CP015498.1	k119_486	96.970	66	1	1	1840666	1840730	53	118	3.29e-21	110
CP015498.1	k119_486	96.610	59	1	1	1837761	1837819	1	58	2.56e-17	97.1
CP015498.1	k119_486	80.000	145	16	12	2170774	2170911	139	1	9.20e-17	95.3
CP015498.1	k119_486	81.746	126	11	10	1092217	1092336	1	120	9.20e-17	95.3
CP015498.1	k119_486	100.000	35	0	0	238562	238596	13698	13732	7.21e-08	65.8
CP015498.1	k119_219	96.627	23034	646	91	823766	846719	12575	35557	0.0	38110
CP015498.1	k119_219	98.921	7042	73	3	807544	814583	120	7160	0.0	12580
CP015498.1	k119_219	99.120	6367	54	2	815803	822168	6220	12585	0.0	11446
CP015498.1	k119_219	99.690	967	3	0	1568039	1569005	36530	35564	0.0	1770
CP015498.1	k119_219	99.587	968	4	0	216418	217385	35563	36530	0.0	1766
CP015498.1	k119_219	99.587	968	4	0	1237945	1238912	35563	36530	0.0	1766
CP015498.1	k119_219	99.586	967	4	0	822169	823135	35564	36530	0.0	1764
CP015498.1	k119_219	99.586	967	4	0	1687056	1688022	35564	36530	0.0	1764
CP015498.1	k119_219	99.586	967	4	0	1740383	1741349	35564	36530	0.0	1764
CP015498.1	k119_219	99.586	967	4	0	2021081	2022047	35564	36530	0.0	1764
CP015498.1	k119_219	88.866	979	105	4	244991	245966	35553	36530	0.0	1201
CP015498.1	k119_219	89.061	969	104	2	1646515	1647482	35563	36530	0.0	1201
CP015498.1	k119_219	88.980	971	104	3	1684054	1685022	35561	36530	0.0	1197
CP015498.1	k119_219	88.363	971	109	4	982304	983272	35559	36527	0.0	1164
CP015498.1	k119_219	88.406	966	109	3	112449	113412	36527	35563	0.0	1160
CP015498.1	k119_219	88.326	968	110	3	710532	711497	35564	36530	0.0	1158
CP015498.1	k119_219	88.394	965	109	3	2063492	2064454	36527	35564	0.0	1158
